31291;31;L�guevin;8629;25;513;14,00%;;;;48272,56;48272,56;16;111;144;0;0;2;0
31351;31;Mondonville;4601;25;193;10,06%;;;;46516,18;18643,77;7;159;15;0;0;0;0
31389;31;Montrab�;3815;25;134;7,79%;;;;60223,36;60223,36;19;88;18;0;0;0;0
31410;31;Pechbonnieu;4147;25;197;12,64%;;;;22745,55;22745,55;15;107;20;0;1;0;0
31417;31;Pibrac;8272;25;288;8,72%;;;;91774,73;91774,73;24;92;22;0;0;6;0
31421;31;Pins-Justaret;4541;20;250;13,97%;;;;13672,34;13672,34;5;95;27;0;0;0;0
31424;31;Plaisance-du-Touch;16616;25;1177;16,23%;;;exon�r�e;;;83;566;142;0;0;1;0
31433;31;Portet-sur-Garonne;9406;20;755;19,08%;;;;11146,22;11146,22;2;32;79;2;0;4;0
31445;31;Quint-Fonsegrives;5052;25;269;11,27%;;;;70399,89;70399,89;21;113;60;0;0;0;0
31446;31;Ramonville-Saint-Agne;12610;25;1423;20,93%;;;exon�r�e;;;123;443;169;0;0;1;0
31458;31;Roques;4087;25;147;8,28%;;;;69510,07;69510,07;20;94;14;0;0;0;0
31460;31;Roquettes;4193;20;261;14,95%;;;;12471,66;7564,27;11;111;78;0;0;0;0
31467;31;Saint-Alban;5777;25;292;12,06%;oui;57;;111876,82;111876,82;6;11;34;0;0;0;0
31488;31;Saint-Jean;10319;25;650;13,92%;;;;109448,71;109448,71;33;185;165;0;0;0;0
31490;31;Saint-Jory;5509;25;193;8,85%;;;;66045,87;66045,87;39;70;0;0;0;0;0
31499;31;Saint-Lys;8755;20;357;9,99%;;;;40660,02;40660,02;25;179;18;0;0;2;0
31506;31;Saint-Orens-de-Gameville;11122;25;618;11,98%;;;;161078,75;112307,58;31;143;49;8;0;2;0
31526;31;La Salvetat-Saint-Gilles;7074;25;303;9,55%;;;;51245,41;51245,41;43;227;14;0;0;0;0
31547;31;Seysses;7910;25;201;6,72%;;;;64033,93;64033,93;24;112;7;0;0;1;0
31555;31;Toulouse;453317;25;49854;20,65%;;;exon�r�e;;;2203;7477;5239;618;26;352;0
31557;31;Tournefeuille;26342;25;1442;13,08%;;;;256868,45;;64;345;216;14;1;2;0
31561;31;L' Union;11702;25;239;4,58%;;;;266168,41;266168,41;14;92;77;0;0;0;0
31588;31;Villeneuve-Tolosane;8854;25;438;11,30%;;;;97152,46;;18;161;47;0;0;2;0
33003;33;Ambar�s-et-Lagrave;14112;25;1252;20,39%;;;exon�r�e;;;78;372;0;0;0;0;0
33009;33;Arcachon;11307;25;773;10,53%;;;;225494,35;;62;284;2;0;0;0;1
33013;33;Artigues-pr�s-Bordeaux;7582;25;804;23,20%;;;;14885,43;;60;242;60;0;0;0;0
33063;33;Bordeaux;241287;25;23172;16,86%;;;;3028520,24;;305;1904;1625;392;0;0;0
33069;33;Le Bouscat;23376;25;2549;21,85%;;;;78255,73;;51;122;107;1;0;0;0
33075;33;Bruges;16269;25;1578;19,87%;;;;107151,23;107151,23;55;426;293;0;0;0;1
33080;33;Cadaujac;5429;25;293;11,98%;oui;5;;46162,01;46162,01;51;162;0;17;0;0;0
33090;33;Can�jan;5187;25;379;15,67%;;;;61004,51;;32;117;0;0;0;0;0
33099;33;Carignan-de-Bordeaux;3743;25;231;15,39%;;;;19103,08;;5;68;87;0;0;0;0
33122;33;Cestas;16379;25;893;12,70%;;;;202700,86;76181;29;275;63;0;0;0;0
33138;33;Coutras;8085;20;358;9,20%;oui;5;;50199,91;50199,91;4;40;13;1;0;0;0
33192;33;Gradignan;23930;25;2179;18,91%;;;;159421,55;80921,55;66;508;72;121;0;0;0
33199;33;Gujan-Mestras;20136;25;711;7,24%;;;;270830,51;64273,51;92;288;74;0;0;0;0
33200;33;Le Haillan;9632;25;1083;22,85%;;;;28240,61;;35;285;59;0;0;0;0
33207;33;Izon;5349;25;104;5,03%;oui;5;;39715,43;39715,43;10;83;6;0;0;0;0
33238;33;L�ognan;9586;25;564;13,30%;;;;72314,1;72314,1;19;131;23;0;0;0;0
33243;33;Libourne;23736;20;2356;19,43%;;;exon�r�e;;;56;474;49;0;0;0;0
33273;33;Martignas-sur-Jalle;7313;25;411;15,10%;;;;68819,35;;16;157;19;29;0;0;0
33281;33;M�rignac;66660;25;8211;24,51%;;;;43999,54;;217;1117;264;0;0;0;0
33312;33;Parempuyre;7942;25;340;10,18%;;;;101176,67;;30;233;39;0;0;0;0
33322;33;Le Pian-M�doc;6066;25;193;7,72%;oui;47,54;;90305,86;83936,86;25;167;0;0;0;0;0
33324;33;Pineuilh;4336;20;241;11,87%;;;;21069,18;;0;84;7;0;0;0;0
33376;33;Saint-Aubin-de-M�doc;6350;25;244;9,71%;;;;84785,28;84785,28;14;210;20;0;0;0;0
33393;33;Saint-Denis-de-Pile;5227;20;204;9,65%;oui;5;;21167,94;21167,94;0;6;129;0;0;0;0
33397;33;Sainte-Eulalie;4646;25;274;15,08%;;;;40662,12;;38;174;0;0;0;0;0
33422;33;Saint-Jean-d'Illac;7159;25;339;11,65%;;;;78161,04;78161,04;36;230;0;0;0;0;0
33433;33;Saint-Loub�s;8361;25;438;11,99%;;;;92790,49;78144,05;75;327;0;0;0;0;0
33449;33;Saint-M�dard-en-Jalles;28839;25;2336;18,39%;;;;222591,2;;177;1073;107;61;0;0;0
33483;33;Saint-Sulpice-et-Cameyrac;4485;25;168;8,80%;;;;41524,18;;13;94;18;1;0;0;0
33519;33;Le Taillan-M�doc;9335;25;458;11,44%;;;;113853,84;;35;333;38;1;0;0;0
33527;33;Le Teich;6891;25;474;14,47%;;;;38226,44;;23;106;42;0;0;0;0
33529;33;La Teste-de-Buch;24952;25;1623;12,59%;;;;301820,42;247171,79;68;409;144;18;0;0;0
33535;33;Tresses;4327;25;294;16,54%;;;;25123,7;;21;147;0;0;0;0;0
33539;33;Vayres;3543;25;95;6,45%;;;;41780,84;41780,84;6;20;18;0;0;0;0
33550;33;Villenave-d'Ornon;29804;25;2619;19,00%;;;exon�r�e;;;126;729;14;0;0;0;0
34003;34;Agde;24651;25;1124;7,08%;;;;410142;410142;20;79;238;36;2;44;17
34022;34;Baillargues;6548;25;285;10,26%;;;;73942;73942;33;95;60;0;0;2;0
34023;34;Balaruc-les-Bains;6886;25;328;9,48%;oui;100;;165416;165416;27;62;10;0;0;0;0
34031;34;Bessan;4690;25;107;5,09%;;;;50151;;11;26;1;0;0;22;0
34032;34;B�ziers;72970;20;7402;19,23%;;;exon�r�e;;;253;1105;144;2;37;197;35
34057;34;Castelnau-le-Lez;16664;25;1086;12,37%;;;;241988;116988;87;201;151;0;0;1;0
34058;34;Castries;5873;25;222;9,12%;;;;73684;73684;13;70;22;0;0;4;0
34077;34;Clapiers;5319;25;264;12,24%;;;;48351;;25;91;22;0;1;0;0
34088;34;Cournonterral;5859;25;109;4,59%;;;;79118;79118;10;37;3;0;0;2;0
34090;34;Le Cr�s;8430;25;485;12,04%;;;;102075;102075;33;102;102;0;0;2;0
34095;34;Fabr�gues;6290;25;102;3,60%;;;;132646;132646;19;57;9;0;0;2;0
34101;34;Florensac;4939;25;184;8,41%;oui;33,8;;58026;58026;19;34;22;0;0;5;2
34108;34;Frontignan;22728;25;1622;15,23%;;;exon�r�e;;;0;0;40;0;0;8;4
34113;34;Gigean;5957;25;212;8,48%;;;;43615;;23;59;21;0;1;0;2
34116;34;Grabels;6698;25;521;14,23%;;;;77186;77186;67;149;162;0;0;1;0
34120;34;Jacou;5658;25;409;14,95%;;;;46615;46615;21;68;42;0;0;0;0
34123;34;Juvignac;7865;25;502;11,66%;;;;112669;112669;17;50;49;0;0;0;0
34129;34;Lattes;15719;25;486;6,59%;oui;13,19;;351037;341037;8;33;17;0;0;3;0
34145;34;Lunel;25565;20;1724;15,28%;;;non pr�levable;;;51;151;55;0;11;27;4
34148;34;Maraussan;3976;20;113;6,17%;;;;23775;23775;11;34;20;0;10;3;2
34150;34;Marseillan;7884;25;247;6,13%;;;;94089;94089;12;62;0;0;0;15;2
34154;34;Mauguio;16660;20;381;4,31%;;;non pr�levable;;;42;108;34;0;0;2;0
34162;34;Montagnac;3731;25;209;11,21%;oui;53,93;;39166;39166;16;43;2;0;2;15;3
34172;34;Montpellier;268456;25;30250;22,16%;;;exon�r�e;;;1037;4196;2249;20;29;326;11
34198;34;P�rols;8788;25;65;1,63%;oui;92,07;;420898;420898;9;27;3;0;0;0;0
34199;34;P�zenas;8317;25;744;17,84%;oui;91,06;;72595;61223;52;128;0;0;0;63;2
34202;34;Pignan;6525;25;245;9,25%;oui;74,6;;122250;122250;15;87;36;0;0;6;0
34213;34;Poussan;5811;25;25;1,07%;;;;59848;59848;6;13;0;0;0;0;2
34217;34;Prades-le-Lez;4548;25;218;10,19%;;;;53791;53791;13;25;7;0;0;1;3
34247;34;Saint-Cl�ment-de-Rivi�re;4867;25;68;3,18%;;;;93811;93811;0;0;67;0;1;0;0
34255;34;Saint-G�ly-du-Fesc;9222;25;240;6,09%;;;;109001;109001;22;60;58;2;0;0;0
34259;34;Saint-Georges-d'Orques;5022;25;216;10,14%;oui;200;;192903;192903;13;36;2;0;0;2;0
34270;34;Saint-Jean-de-V�das;8549;25;178;4,94%;;;;187697;187697;2;20;47;0;0;1;0
34298;34;Sauvian;4470;20;147;6,63%;;;;34512;;31;78;5;0;4;1;0
34299;34;S�rignan;6836;20;81;2,40%;oui;150;;198517;209186;2;24;29;0;1;7;1
34300;34;Servian;4310;20;86;4,39%;;;;38624;40278;0;0;0;0;1;1;0
34301;34;S�te;44558;25;4387;18,85%;;;exon�r�e;;;210;395;92;3;18;132;5
34324;34;Valras-Plage;4348;20;47;1,59%;oui;100;;182414;122021;0;0;0;0;0;4;0
34327;34;Vendargues;5987;25;234;8,99%;oui;150;;297167;297167;12;44;28;0;0;1;0
34332;34;Vias;5366;25;122;4,69%;oui;150;;153030;153030;10;31;5;0;0;10;0
34336;34;Villeneuve-l�s-B�ziers;4149;20;51;2,58%;oui;150;;184651;197782;1;1;0;0;2;5;1
34337;34;Villeneuve-l�s-Maguelone;9436;25;407;11,20%;;;;81787;81787;33;99;0;0;0;5;10
35001;35;Acign�;6275;20;426;15,94%;;;;16281,7;;25;111;55;0;0;1;0
35006;35;Argentr�-du-Plessis;4253;20;191;11,04%;;;;22159,69;22159,69;4;19;6;1;1;8;0
35024;35;Betton;10292;20;637;13,83%;;;;45152,74;;44;257;91;0;0;2;0
35032;35;Bourgbarr�;3644;20;107;7,72%;;;;26793,83;26793,83;16;35;3;0;0;1;0
35047;35;Bruz;16670;20;1285;16,08%;;;exon�r�e;;;91;417;359;0;0;2;0
35051;35;Cesson-S�vign�;16206;20;1384;17,90%;;;;37171,24;;65;478;460;0;0;0;0
35059;35;La Chapelle-des-Fougeretz;4627;20;349;18,32%;;;;5191,63;;22;156;23;0;0;0;0
35066;35;Chartres-de-Bretagne;7349;20;630;18,76%;;;;12532,56;;62;210;43;2;0;0;0
35068;35;Ch�teaubourg;6310;20;310;11,26%;;;;51574,26;;22;100;8;0;0;2;0
35076;35;Chavagne;3708;20;186;12,02%;;;;18813,99;18813,99;10;55;11;8;0;3;0
35120;35;G�vez�;4548;20;273;13,35%;;;;18866,79;;42;174;6;0;0;2;0
35125;35;La Guerche-de-Bretagne;4273;20;170;8,84%;;;;39145,58;39145,58;3;4;0;0;1;18;0
35139;35;Laill�;4868;20;132;6,70%;;;;40782,11;40782,11;31;74;0;0;0;0;0
35196;35;Mordelles;7247;20;562;17,32%;;;;14731,74;;27;137;51;0;0;0;0
35208;35;Org�res;4059;20;224;13,10%;;;;17167,93;;26;115;17;0;0;0;0
35210;35;Pac�;10818;20;722;15,66%;;;exon�r�e;;;86;276;111;0;10;0;0
35245;35;Romill�;3709;20;105;7,00%;;;;28257,18;28257,18;7;32;8;0;0;3;0
35275;35;Saint-Gilles;3848;20;360;19,44%;;;;1647,46;;38;172;49;32;0;0;0
35278;35;Saint-Gr�goire;8783;20;390;9,81%;;;;90274,3;;8;61;64;0;0;0;0
35334;35;Thorign�-Fouillard;7526;20;535;16,47%;;;;16930,1;;48;209;64;0;0;0;0
35352;35;Vern-sur-Seiche;8002;20;526;16,18%;;;;23782,38;23782,38;12;112;15;0;0;2;0
35363;35;Pont-P�an;3808;20;214;13,51%;;;;14115,22;;30;64;13;0;0;0;0
37018;37;Ballan-Mir�;8043;20;601;18,09%;;;;8726,08;8726,08;0;39;98;0;0;0;0
37050;37;Chambray-l�s-Tours;10779;20;1039;19,26%;;;exon�r�e;;;40;200;34;0;0;0;0
37054;37;Chanceaux-sur-Choisille;3539;20;85;6,43%;;;;19882,18;19882,18;0;32;14;0;0;0;0
37109;37;Fondettes;10235;20;477;11,14%;;;;57961,5;;32;118;24;0;0;0;0
37139;37;Luynes;5259;20;370;17,97%;;;;4814,36;4814,36;21;58;0;0;0;3;0
37154;37;Montbazon;4022;20;173;10,01%;;;;20804,77;20804,77;11;19;1;0;0;0;0
37156;37;Montlouis-sur-Loire;10643;20;819;18,43%;;;exon�r�e;;;28;134;41;0;0;0;0
37163;37;Nazelles-N�gron;3568;20;281;16,62%;;;;11472,32;11472,32;5;42;0;0;0;0;0
37172;37;Notre-Dame-d'O�;3948;20;121;7,60%;;;;23652,2;23652,2;5;42;0;0;0;0;0
37208;37;Saint-Avertin;14856;20;989;14,97%;;;;62511,56;;1;126;86;0;2;0;0
37214;37;Saint-Cyr-sur-Loire;16133;20;1227;15,41%;;;;78822,41;;5;21;55;0;0;0;0
37266;37;Veign�;6088;20;266;10,51%;;;;30392,72;;18;97;7;0;0;0;0
37273;37;La Ville-aux-Dames;5021;20;327;14,87%;;;;18044,87;18044,87;19;70;0;0;0;0;0
38111;38;Claix;7727;25;407;12,39%;;;;83149,07;83149,07;0;0;0;0;0;0;0
38126;38;Corenc;3944;25;186;12,02%;;;;42707,76;;0;0;0;0;0;0;0
38133;38;Coublevie;4445;20;115;6,18%;;;;38747,39;;0;0;0;0;0;0;0
38150;38;Dom�ne;6588;25;664;22,48%;;;;16987,74;16987,74;0;0;0;0;0;0;0
38158;38;Eybens;9944;25;911;20,62%;;;;69097,6;;0;0;0;0;0;0;0
38169;38;Fontaine;22050;25;2530;24,23%;;;exon�r�e;;;0;0;0;0;0;0;0
38179;38;Gi�res;6200;25;631;18,91%;;;;46163,13;;0;0;0;0;0;0;0
38185;38;Grenoble;158346;25;18985;21,89%;;;exon�r�e;;;0;0;0;0;0;0;0
38229;38;Meylan;17646;25;1152;14,16%;;;;266605,33;;0;0;0;0;0;0;0
38239;38;Moirans;7845;20;652;19,83%;;;;1447,56;;0;0;0;0;0;0;0
38249;38;Montbonnot-Saint-Martin;4798;25;224;10,61%;;;;109815,97;29815,97;0;0;0;0;0;0;0
38344;38;Roussillon;8012;20;609;16,81%;;;;29309,93;;0;0;0;0;0;0;0
38348;38;Ruy;4282;20;74;4,10%;oui;0;;58137,55;;0;0;0;0;0;0;0
38378;38;Saint-Clair-du-Rh�ne;3911;20;187;11,72%;;;;47106,55;;0;0;0;0;0;0;0
38382;38;Saint-�gr�ve;16176;25;1110;16,59%;;;;155086,22;;0;0;0;0;0;0;0
38397;38;Saint-Ismier;6549;25;257;9,14%;;;;116980,71;;0;0;0;0;0;0;0
38425;38;Saint-Maurice-l'Exil;5995;20;435;18,85%;;;;10078,26;;0;0;0;0;0;0;0
38455;38;Saint-Savin;3697;20;92;5,98%;;;;42143,66;;0;0;0;0;0;0;0
38468;38;Salaise-sur-Sanne;4270;20;291;15,61%;;;;50670,94;;0;0;0;0;0;0;0
38474;38;Sassenage;11473;25;533;10,98%;oui;0;;150761,75;;0;0;0;0;0;0;0
38485;38;Seyssinet-Pariset;12147;25;556;9,87%;;;;196081,87;;0;0;0;0;0;0;0
38486;38;Seyssins;6970;25;356;12,19%;;;;85410,44;;0;0;0;0;0;0;0
38516;38;La Tronche;6627;25;482;16,59%;;;;54086,92;54086,92;0;0;0;0;0;0;0
38517;38;Tullins;7638;20;623;18,84%;;;;5478,92;;0;0;0;0;0;0;0
38524;38;Varces-Alli�res-et-Risset;6583;25;522;19,23%;;;;31684,48;;0;0;0;0;0;0;0
38529;38;Vaulnaveys-le-Haut;3635;25;8;0,50%;;;;77523,77;;0;0;0;0;0;0;0
38538;38;Le Versoud;4637;25;386;20,78%;oui;0;;17028,38;17028,38;0;0;0;0;0;0;0
38545;38;Vif;7975;25;398;12,17%;;;;76431,85;76431,85;0;0;0;0;0;0;0
38547;38;Villard-Bonnot;7325;25;675;20,94%;;;;31635,47;31635,47;0;0;0;0;0;0;0
40192;40;Mont-de-Marsan;31018;20;2278;15,58%;;;exon�r�e;;;59;338;172;0;1;17;0
40273;40;Saint-Martin-de-Seignanx;4929;25;254;12,34%;;;;37802,29;;2;54;102;5;0;0;0
40279;40;Saint-Paul-l�s-Dax;13139;20;1069;15,82%;;;exon�r�e;;;56;229;191;0;1;16;5
40281;40;Saint-Pierre-du-Mont;9225;20;618;14,14%;;;;41520,38;41520,38;20;52;83;0;0;0;0
40312;40;Tarnos;12423;25;1099;20,11%;;;;75253,42;53870,05;18;188;105;0;0;5;0
41047;41;La Chauss�e-Saint-Victor;4455;20;269;12,77%;;;;32936,27;32936,27;0;118;34;0;0;0;0
41295;41;Vineuil;7443;20;404;12,37%;;;;44350,88;44350,88;0;175;0;0;0;0;0
42022;42;Bonson;3674;20;248;15,85%;;;;9057;9057;15;89;2;0;0;0;0
42097;42;La Fouillouse;4314;20;134;7,10%;;;;53921;;11;25;0;0;0;0;0
42184;42;Riorges;10725;20;801;16,01%;;;exon�r�e;;;51;178;62;0;10;14;1
42223;42;Saint-Genest-Lerpt;5867;20;525;19,21%;;;;3112;;45;146;20;0;9;15;0
42225;42;Genilac;3847;20;67;4,55%;;;;27794;;4;30;1;0;4;6;0
42234;42;Saint-H�and;3535;20;146;9,53%;;;;24882;;14;38;0;0;0;0;0
42256;42;Saint-Marcellin-en-Forez;4376;20;255;13,16%;;;;18937;;34;98;0;0;0;1;0
42259;42;Saint-Martin-la-Plaine;3705;20;105;7,07%;;;;28744;;8;54;0;0;0;2;0
42279;42;Saint-Just-Saint-Rambert;14337;20;805;13,18%;;;;57557;;66;186;17;0;7;8;0
42285;42;Saint-Romain-le-Puy;3746;20;117;7,25%;;;;43019;43019;19;61;0;0;2;2;0
42302;42;Sorbiers;7868;20;488;14,64%;;;;30665;;32;124;0;0;5;5;0
42304;42;Sury-le-Comtal;5979;20;295;11,52%;;;;25170;;38;106;1;0;16;10;0
42330;42;Villars;7887;20;492;13,97%;;;;39539;;39;128;0;0;0;2;0
42332;42;Villerest;4696;20;127;6,42%;;;;39353;39353;7;22;2;0;2;2;0
43041;43;Brives-Charensac;4275;20;415;19,60%;;;;1532;;21;29;9;0;0;7;0
43089;43;Espaly-Saint-Marcel;3511;20;262;15,75%;;;;12005,39;12005,39;2;12;0;4;0;6;0
44009;44;Basse-Goulaine;8244;25;362;10,54%;;;;95787,56;95787,56;40;128;62;0;0;0;0
44018;44;Bouaye;6160;25;322;10,93%;;;;65631,99;32327,88;45;140;42;0;0;0;1
44020;44;Bouguenais;18382;25;1481;18,91%;;;exon�r�e;;;17;240;76;0;3;7;1
44026;44;Carquefou;18398;25;976;13,24%;;;;256748,79;256748,79;11;205;287;0;0;2;0
44030;44;La Chapelle-des-Marais;3901;20;206;12,10%;;;;19248,33;;9;48;62;0;1;21;1
44035;44;La Chapelle-sur-Erdre;17709;25;922;11,75%;;;;202961,34;202961,34;89;349;53;0;0;8;3
44047;44;Cou�ron;19765;25;1503;17,88%;;;exon�r�e;;;48;298;63;0;3;3;2
44049;44;Le Croisic;4040;20;245;10,59%;;;;38806,88;;9;50;21;0;3;9;0
44052;44;Donges;7092;20;437;14,27%;;;;52827,15;;36;164;5;0;2;30;0
44055;44;La Baule-Escoublac;15474;20;686;7,28%;;;;286609,07;;42;99;84;0;1;3;3
44069;44;Gu�rande;15722;20;859;11,60%;;;;99742,78;64440,49;55;152;56;0;5;29;7
44071;44;Haute-Goulaine;5539;25;168;7,91%;;;;56012,96;56012,96;11;37;51;0;0;0;0
44072;44;Herbignac;6175;25;239;8,73%;;;;69684,63;;22;40;36;0;4;9;0
44101;44;La Montagne;5981;25;387;15,02%;;;;37248,72;;18;89;0;0;1;2;3
44114;44;Orvault;24761;25;1985;17,77%;;;;168896,83;124296,83;63;243;158;0;1;4;5
44120;44;Le Pellerin;4607;25;275;13,58%;;;;30251,18;30251,18;20;130;27;0;1;8;0
44130;44;Pont-Saint-Martin;5658;25;87;3,94%;;;;53437,66;53437,66;7;18;9;0;0;1;0
44132;44;Pornichet;10323;20;385;6,50%;;;;214304,16;205866,24;36;101;18;0;0;4;5
44135;44;Le Pouliguen;4810;20;275;9,89%;;;;52127,01;;7;41;0;0;0;1;2
44143;44;Rez�;39377;25;3677;20,08%;;;exon�r�e;;;174;552;267;0;8;4;11
44151;44;Saint-Andr�-des-Eaux;5607;20;187;7,89%;;;;49340,44;;15;54;67;0;0;0;0
44166;44;Saint-Jean-de-Boiseau;5344;25;229;10,87%;;;;41180,49;;4;70;41;0;1;3;2
44168;44;Saint-Joachim;3960;20;142;7,97%;;;;30952,59;;2;31;22;0;0;21;0
44172;44;Sainte-Luce-sur-Loire;13452;25;1055;17,57%;;;exon�r�e;;;174;366;135;0;1;0;3
44175;44;Saint-Lyphard;4401;25;130;6,83%;;;;31772,8;31772,8;2;13;35;0;0;0;0
44190;44;Saint-S�bastien-sur-Loire;25655;25;1476;12,10%;;;;274212,03;274212,03;97;379;155;1;4;1;6
44194;44;Sautron;6989;25;472;14,47%;;;;73741,5;;35;175;52;0;1;1;1
44198;44;Les Sorini�res;7648;25;339;10,38%;;;;90636,56;90636,56;34;183;31;0;0;5;2
44204;44;Thouar�-sur-Loire;8398;25;547;14,94%;;;;72229,76;72229,76;73;267;79;0;1;0;2
44211;44;La Turballe;4554;25;157;6,54%;;;;61893,66;;12;70;0;0;0;2;1
44215;44;Vertou;22307;25;770;7,88%;;;;328968;84988,17;41;327;62;0;1;2;4
45075;45;La Chapelle-Saint-Mesmin;9937;20;623;14,82%;;;;45596,88;45596,88;12;222;119;259;1;10;0
45089;45;Ch�cy;8585;20;284;8,45%;oui;80;;112016,38;5380,33;16;192;41;32;0;3;0
45169;45;Ingr�;8104;20;421;11,92%;;;;72566,7;72566,7;25;390;0;0;4;2;0
45232;45;Olivet;19807;20;1243;12,71%;;;;148918,98;148918,98;40;429;576;187;1;10;0
45235;45;Ormes;3628;20;177;12,01%;;;;51412,6;51412,6;0;167;7;3;0;0;0
45274;45;Saint-Denis-en-Val;7149;20;346;11,41%;oui;60;;64974,38;64974,38;1;275;54;16;0;0;0
45286;45;Saint-Jean-le-Blanc;8099;20;455;12,00%;;;;52512,93;52512,93;252;141;59;0;0;3;0
45298;45;Saint-Pryv�-Saint-Mesmin;5223;20;303;13,28%;;;;24965,01;24965,01;31;260;0;6;2;4;0
47031;47;Bo�;5458;20;276;11,95%;;;;39821;;44;68;19;140;0;3;0
47032;47;Bon-Encontre;6182;20;300;11,09%;;;;47796;;27;262;8;0;0;4;1
47100;47;Foulayronnes;5167;20;381;16,48%;;;;11097;;30;181;17;120;16;15;0
47145;47;Layrac;3532;20;141;8,87%;oui;7,69;;24216;;23;91;0;0;1;9;0
47157;47;Marmande;18458;20;1226;13,82%;oui;5;;96462;;36;314;45;646;8;45;18
47201;47;Le Passage;9380;20;729;16,09%;;;;32194;;86;245;81;314;1;9;3
47209;47;Pont-du-Casse;4269;20;240;13,39%;;;;22373;7518;28;182;35;0;0;1;0
47310;47;Tonneins;8888;20;472;11,23%;;;;65239;65239;8;230;44;97;16;64;12
49020;49;Beaucouz�;4889;20;314;15,51%;;;;21722,61;21722,61;12;115;26;21;0;2;0
49035;49;Bouchemaine;6459;20;406;15,26%;;;;19085,22;;19;90;44;0;0;6;0
49129;49;�couflant;3775;20;252;15,08%;;;;22669,72;;34;96;12;0;0;0;0
49193;49;Le May-sur-�vre;4007;20;259;16,14%;;;;11519,6;11519,6;3;15;0;0;0;3;0
49223;49;M�rs-Erign�;5370;20;383;15,85%;;;;13131;13131;37;161;3;3;0;3;0
49332;49;La S�guini�re;3940;20;105;6,68%;oui;200;;126018,9;;2;22;0;0;0;1;0
50002;50;Agneaux;4155;20;293;15,13%;;;;14710;;0;0;0;0;0;0;0
51242;51;Fagni�res;4474;20;235;12,50%;;;exon�r�e;;;29;62;8;0;0;0;0
53034;53;Bonchamp-l�s-Laval;5795;20;269;11,53%;;;;31749,55;31749,55;1;66;43;0;0;3;0
53054;53;Chang�;5573;20;261;11,52%;;;;42180,57;;12;110;20;0;1;4;0
53119;53;L' Huisserie;4161;20;224;13,25%;;;;15392,11;15392,11;0;129;0;0;0;2;0
53140;53;Louvern�;3991;20;171;10,28%;;;;24776,32;;9;34;48;0;1;1;0
53201;53;Saint-Berthevin;7307;20;632;19,82%;;;;1129,32;;1;99;78;0;4;4;0
56003;56;Arradon;5463;20;225;8,84%;;;;45993;;9;98;9;0;0;0;0
56008;56;Baden;4260;20;222;10,44%;;;;28671;14992;13;103;51;0;0;0;0
56036;56;Caudan;6806;20;347;12,48%;oui;0;;41779;41779;5;7;72;0;0;0;0
56053;56;Elven;5510;20;410;17,45%;;;;7273;;24;146;115;0;3;8;0
56078;56;Guidel;10279;20;419;8,48%;;;;80945;67671;25;126;73;0;0;0;0
56090;56;Inzinzac-Lochrist;6246;20;375;13,49%;;;;19886;;19;61;21;0;0;5;0
56101;56;Languidic;7409;20;271;8,28%;;;;56546;;14;56;0;0;0;4;0
56107;56;Larmor-Plage;8219;20;358;8,35%;;;;86826;86826;9;48;40;0;0;19;0
56118;56;Locmiqu�lic;4164;20;141;7,42%;;;;29526;29526;0;67;0;0;0;2;0
56158;56;Plescop;5091;20;339;12,87%;;;;26247;;16;148;51;0;0;0;0
56162;56;Ploemeur;17875;20;971;11,81%;;;;100196;83790;49;217;243;0;0;3;0
56164;56;Ploeren;6111;20;356;12,99%;;;;29594;29594;15;143;26;0;0;1;0
56166;56;Plouay;5336;20;241;9,68%;;;;36825;;0;0;87;0;0;0;0
56185;56;Qu�ven;8666;20;355;9,82%;;;;51548;51548;9;56;12;0;0;1;0
56193;56;Riantec;5175;20;134;5,46%;;;;45432;45432;29;29;24;0;0;3;0
56206;56;Saint-Av�;10630;20;739;16,08%;;;exon�r�e;;;50;254;61;0;0;7;0
56231;56;Saint-Nolff;3689;20;162;10,49%;oui;0;;17455;17455;34;72;0;0;0;0;0
56243;56;S�n�;8781;20;530;12,27%;;;;51178;;25;197;25;0;0;2;0
56248;56;Surzur;3927;20;119;6,79%;;;;26881;26881;5;64;16;0;0;1;0
56251;56;Theix (Theix-Noyalo);6881;20;389;12,95%;;;;39300;9871;21;265;14;0;0;0;0
57012;57;Algrange;6381;20;454;15,60%;;;;15338,61;15338,61;0;51;0;1;2;26;18
57143;57;Clouange;3834;20;256;14,20%;;;;12116,87;12116,87;2;22;0;0;2;7;20
57306;57;Hayange;15754;20;1300;18,62%;;;exon�r�e;;;13;88;7;0;1;55;5
57412;57;Longeville-l�s-Metz;3896;20;270;12,62%;;;;27251,45;26788,34;1;4;12;0;0;5;11
57447;57;Marly;9829;20;671;16,41%;;;;26242,85;26242,85;2;64;17;0;0;4;2
57474;57;Mondelange;5999;20;315;11,83%;;;;52880,74;8380,74;5;22;15;0;0;1;38
57491;57;Moyeuvre-Grande;7973;20;517;15,23%;;;;16026,83;16026,83;7;24;0;0;8;33;4
57508;57;Nilvange;4896;20;266;11,49%;;;;41093,68;34595,94;3;6;0;1;4;72;7
57591;57;Rombas;9975;20;790;18,15%;;;exon�r�e;;;2;18;15;0;3;38;62
